,external_urls,followers,genres,href,id,images,name,popularity,type,uri
217,{'spotify': 'https://open.spotify.com/artist/2RmEoDzAVo3AKLolGZ1Uss'},"{'href': None, 'total': 3388}","['atmosphere', 'background music', 'focus']",https://api.spotify.com/v1/artists/2RmEoDzAVo3AKLolGZ1Uss,2RmEoDzAVo3AKLolGZ1Uss,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736b06b0b7df73d95e5dc31ced', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026b06b0b7df73d95e5dc31ced', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516b06b0b7df73d95e5dc31ced', 'width': 64}]",Spirits Of Our Dreams,54,artist,spotify:artist:2RmEoDzAVo3AKLolGZ1Uss
218,{'spotify': 'https://open.spotify.com/artist/6T31mMEmlR4YDtVTQtpPyc'},"{'href': None, 'total': 3270}","['background music', 'focus']",https://api.spotify.com/v1/artists/6T31mMEmlR4YDtVTQtpPyc,6T31mMEmlR4YDtVTQtpPyc,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27394fdf7de908a720d53919b59', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0294fdf7de908a720d53919b59', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485194fdf7de908a720d53919b59', 'width': 64}]",Antologie,51,artist,spotify:artist:6T31mMEmlR4YDtVTQtpPyc
219,{'spotify': 'https://open.spotify.com/artist/6RavlD6YjBgKC9iSh3uHgg'},"{'href': None, 'total': 718}",['background music'],https://api.spotify.com/v1/artists/6RavlD6YjBgKC9iSh3uHgg,6RavlD6YjBgKC9iSh3uHgg,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fdcb14805ada2cd9a675dd2b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fdcb14805ada2cd9a675dd2b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fdcb14805ada2cd9a675dd2b', 'width': 64}]",Everlight,53,artist,spotify:artist:6RavlD6YjBgKC9iSh3uHgg
220,{'spotify': 'https://open.spotify.com/artist/5hzPkgJBMM9LUlO00sH6TV'},"{'href': None, 'total': 269}",['background music'],https://api.spotify.com/v1/artists/5hzPkgJBMM9LUlO00sH6TV,5hzPkgJBMM9LUlO00sH6TV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735313df028190a72af0d2622f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025313df028190a72af0d2622f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515313df028190a72af0d2622f', 'width': 64}]",Milo Graves,48,artist,spotify:artist:5hzPkgJBMM9LUlO00sH6TV
221,{'spotify': 'https://open.spotify.com/artist/4TVuWsAEx3S4UnsJhA7QYD'},"{'href': None, 'total': 906}",[],https://api.spotify.com/v1/artists/4TVuWsAEx3S4UnsJhA7QYD,4TVuWsAEx3S4UnsJhA7QYD,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b91647e342d93a37bf0196a5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b91647e342d93a37bf0196a5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b91647e342d93a37bf0196a5', 'width': 64}]",Sight of Wonders,46,artist,spotify:artist:4TVuWsAEx3S4UnsJhA7QYD
222,{'spotify': 'https://open.spotify.com/artist/2VZTNKYLnhbnV3FwGJlp3K'},"{'href': None, 'total': 4157}","['background music', 'calming instrumental', 'focus']",https://api.spotify.com/v1/artists/2VZTNKYLnhbnV3FwGJlp3K,2VZTNKYLnhbnV3FwGJlp3K,"[{'height': 640, 'url': 'https://i.scdn.co/image/a6bf782f41e7452cd94ea7d0ee9acc5794e80652', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/9bad44cfe3e3e34a1481099eb4e8a054949e66f4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/b4dbb2c1ac634a2f9c29e31d09ef2b66e3364429', 'width': 160}]",Jakob Ahlbom,58,artist,spotify:artist:2VZTNKYLnhbnV3FwGJlp3K
223,{'spotify': 'https://open.spotify.com/artist/6pr16671AS8qchaPqDDM0Y'},"{'href': None, 'total': 696}","['background music', 'calming instrumental']",https://api.spotify.com/v1/artists/6pr16671AS8qchaPqDDM0Y,6pr16671AS8qchaPqDDM0Y,"[{'height': 640, 'url': 'https://i.scdn.co/image/96c311232585738277b20bc127786185b1264a32', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/c62c3fe58c45541aeab014e4c1976988a1f94814', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/acde6ed0e66ea0225e96fc20f1d76bc216451283', 'width': 160}]",Oliver Évilo,56,artist,spotify:artist:6pr16671AS8qchaPqDDM0Y
224,{'spotify': 'https://open.spotify.com/artist/4iJdqHLAdAbYvCrB5hDnHM'},"{'href': None, 'total': 2890}","['atmosphere', 'background music', 'focus']",https://api.spotify.com/v1/artists/4iJdqHLAdAbYvCrB5hDnHM,4iJdqHLAdAbYvCrB5hDnHM,"[{'height': 640, 'url': 'https://i.scdn.co/image/c13a12f5fc26fc0c55af314bb9ecb7bb18ba7af2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/4956b293831042c417b4e754ed025f2e6136673b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/a7190789db1e7da3be26a737be1dca92140556f4', 'width': 160}]",Benny Bernstein,49,artist,spotify:artist:4iJdqHLAdAbYvCrB5hDnHM
225,{'spotify': 'https://open.spotify.com/artist/6l00nLjNeQr1VaeP4FvsKY'},"{'href': None, 'total': 1234}",['atmosphere'],https://api.spotify.com/v1/artists/6l00nLjNeQr1VaeP4FvsKY,6l00nLjNeQr1VaeP4FvsKY,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d3c9199d9108d61ec16bd255', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d3c9199d9108d61ec16bd255', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d3c9199d9108d61ec16bd255', 'width': 64}]",Waht Poo,42,artist,spotify:artist:6l00nLjNeQr1VaeP4FvsKY
226,{'spotify': 'https://open.spotify.com/artist/0O76d5oDfMqnPoxRN29bpx'},"{'href': None, 'total': 106}",[],https://api.spotify.com/v1/artists/0O76d5oDfMqnPoxRN29bpx,0O76d5oDfMqnPoxRN29bpx,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734fbc3a012a2a93e8cca94ff2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024fbc3a012a2a93e8cca94ff2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514fbc3a012a2a93e8cca94ff2', 'width': 64}]",Ella Drake,43,artist,spotify:artist:0O76d5oDfMqnPoxRN29bpx
227,{'spotify': 'https://open.spotify.com/artist/6DZZrqjeWGzPgM7BTp9YeB'},"{'href': None, 'total': 57}",[],https://api.spotify.com/v1/artists/6DZZrqjeWGzPgM7BTp9YeB,6DZZrqjeWGzPgM7BTp9YeB,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736383774c7c86644015b88ecc', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026383774c7c86644015b88ecc', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516383774c7c86644015b88ecc', 'width': 64}]",La Torre Infinita,38,artist,spotify:artist:6DZZrqjeWGzPgM7BTp9YeB
228,{'spotify': 'https://open.spotify.com/artist/5MYqSmIAMjoiBp8suHqGaA'},"{'href': None, 'total': 231}",['background music'],https://api.spotify.com/v1/artists/5MYqSmIAMjoiBp8suHqGaA,5MYqSmIAMjoiBp8suHqGaA,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bb4a6a57c88b3263685f7a76', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bb4a6a57c88b3263685f7a76', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bb4a6a57c88b3263685f7a76', 'width': 64}]",Szigeti Aliz,56,artist,spotify:artist:5MYqSmIAMjoiBp8suHqGaA
229,{'spotify': 'https://open.spotify.com/artist/5UI7y2lrDYhqcM7sdbTbQ9'},"{'href': None, 'total': 483}",['background music'],https://api.spotify.com/v1/artists/5UI7y2lrDYhqcM7sdbTbQ9,5UI7y2lrDYhqcM7sdbTbQ9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d328c6d445a56ed306e89a8d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d328c6d445a56ed306e89a8d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d328c6d445a56ed306e89a8d', 'width': 64}]",xerLK,52,artist,spotify:artist:5UI7y2lrDYhqcM7sdbTbQ9
230,{'spotify': 'https://open.spotify.com/artist/5PWrgM1uXWZwpK2rIQtX36'},"{'href': None, 'total': 440}",[],https://api.spotify.com/v1/artists/5PWrgM1uXWZwpK2rIQtX36,5PWrgM1uXWZwpK2rIQtX36,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f2eeebb441eb0a108836931a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f2eeebb441eb0a108836931a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f2eeebb441eb0a108836931a', 'width': 64}]",Elm Lake,49,artist,spotify:artist:5PWrgM1uXWZwpK2rIQtX36
231,{'spotify': 'https://open.spotify.com/artist/20MoKIG566PkzNMFkRldKy'},"{'href': None, 'total': 110}",['background music'],https://api.spotify.com/v1/artists/20MoKIG566PkzNMFkRldKy,20MoKIG566PkzNMFkRldKy,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27320340ee2c1ece6beded675e8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0220340ee2c1ece6beded675e8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485120340ee2c1ece6beded675e8', 'width': 64}]",Mylo Rivers,39,artist,spotify:artist:20MoKIG566PkzNMFkRldKy
232,{'spotify': 'https://open.spotify.com/artist/2GW7BMmmFwI0cDvop6sOWg'},"{'href': None, 'total': 2221}",['background music'],https://api.spotify.com/v1/artists/2GW7BMmmFwI0cDvop6sOWg,2GW7BMmmFwI0cDvop6sOWg,"[{'height': 640, 'url': 'https://i.scdn.co/image/56c361e8e6a7f4e8ea8253f1a9069d1122c5313c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ecbc001638b42df9c27e9f61a92ec1aaefad8438', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/fac03a5299ef874b937b4f052c29eb0e511f9bfd', 'width': 160}]",Cora Zea,55,artist,spotify:artist:2GW7BMmmFwI0cDvop6sOWg
233,{'spotify': 'https://open.spotify.com/artist/2thIq9dFmnfUClzXEjDIMr'},"{'href': None, 'total': 5944}","['background music', 'calming instrumental', 'focus']",https://api.spotify.com/v1/artists/2thIq9dFmnfUClzXEjDIMr,2thIq9dFmnfUClzXEjDIMr,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f587fcfcbda844807056c490', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f587fcfcbda844807056c490', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f587fcfcbda844807056c490', 'width': 64}]",Ebb & Flod,56,artist,spotify:artist:2thIq9dFmnfUClzXEjDIMr
234,{'spotify': 'https://open.spotify.com/artist/5vCyUIqN5rujUkzGq5iJq2'},"{'href': None, 'total': 411}",['background music'],https://api.spotify.com/v1/artists/5vCyUIqN5rujUkzGq5iJq2,5vCyUIqN5rujUkzGq5iJq2,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734e26e14d235ab8ce1764f471', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024e26e14d235ab8ce1764f471', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514e26e14d235ab8ce1764f471', 'width': 64}]",Gus Cleese,43,artist,spotify:artist:5vCyUIqN5rujUkzGq5iJq2
235,{'spotify': 'https://open.spotify.com/artist/6sQz3KXQYUowjmWX4MUEY3'},"{'href': None, 'total': 185}",['background music'],https://api.spotify.com/v1/artists/6sQz3KXQYUowjmWX4MUEY3,6sQz3KXQYUowjmWX4MUEY3,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27321e992af399680de64e39cf5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0221e992af399680de64e39cf5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485121e992af399680de64e39cf5', 'width': 64}]",Sleep Safari,42,artist,spotify:artist:6sQz3KXQYUowjmWX4MUEY3
236,{'spotify': 'https://open.spotify.com/artist/7L19dBW5AbTgQvjXFGaOF6'},"{'href': None, 'total': 198}",['background music'],https://api.spotify.com/v1/artists/7L19dBW5AbTgQvjXFGaOF6,7L19dBW5AbTgQvjXFGaOF6,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273373de1e266b6374d310a21dd', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02373de1e266b6374d310a21dd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851373de1e266b6374d310a21dd', 'width': 64}]",Havanna Chandri,53,artist,spotify:artist:7L19dBW5AbTgQvjXFGaOF6
237,{'spotify': 'https://open.spotify.com/artist/7rocivfP8tOkfNxT2jp9Fr'},"{'href': None, 'total': 218}",['background music'],https://api.spotify.com/v1/artists/7rocivfP8tOkfNxT2jp9Fr,7rocivfP8tOkfNxT2jp9Fr,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27305bf31bc701b713815d0a243', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0205bf31bc701b713815d0a243', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485105bf31bc701b713815d0a243', 'width': 64}]",Perfect Shapes,36,artist,spotify:artist:7rocivfP8tOkfNxT2jp9Fr
238,{'spotify': 'https://open.spotify.com/artist/0V0CTs5Y6qKqbzZ7lomgkz'},"{'href': None, 'total': 245}",[],https://api.spotify.com/v1/artists/0V0CTs5Y6qKqbzZ7lomgkz,0V0CTs5Y6qKqbzZ7lomgkz,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27324a5ce66bbb5b7d65d6989d5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0224a5ce66bbb5b7d65d6989d5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485124a5ce66bbb5b7d65d6989d5', 'width': 64}]",The Only Star In The Sky,50,artist,spotify:artist:0V0CTs5Y6qKqbzZ7lomgkz
239,{'spotify': 'https://open.spotify.com/artist/5HNWBc46bpwk0Aa5klthkQ'},"{'href': None, 'total': 2110}","['background music', 'focus']",https://api.spotify.com/v1/artists/5HNWBc46bpwk0Aa5klthkQ,5HNWBc46bpwk0Aa5klthkQ,"[{'height': 640, 'url': 'https://i.scdn.co/image/7cb6ae34a54ed914eed6d68b8164f0c293b0df85', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/4f1ed71e527977f26539c8a9dc87204c93f12aa6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/f9df403358281d72cfb28a43ed7b32b003209362', 'width': 160}]",Bon Vie,48,artist,spotify:artist:5HNWBc46bpwk0Aa5klthkQ
240,{'spotify': 'https://open.spotify.com/artist/6i1anbI9lYxG8g0440Up8r'},"{'href': None, 'total': 1451}","['atmosphere', 'background music', 'focus']",https://api.spotify.com/v1/artists/6i1anbI9lYxG8g0440Up8r,6i1anbI9lYxG8g0440Up8r,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a3499ec2c771c220a5dbb8de', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a3499ec2c771c220a5dbb8de', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a3499ec2c771c220a5dbb8de', 'width': 64}]",Juni Tinley,51,artist,spotify:artist:6i1anbI9lYxG8g0440Up8r
241,{'spotify': 'https://open.spotify.com/artist/0aCbxLi0ypSIj30oAT4T3o'},"{'href': None, 'total': 1417}","['background music', 'calming instrumental']",https://api.spotify.com/v1/artists/0aCbxLi0ypSIj30oAT4T3o,0aCbxLi0ypSIj30oAT4T3o,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273122a15b7ffc027e86b2758de', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02122a15b7ffc027e86b2758de', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851122a15b7ffc027e86b2758de', 'width': 64}]",Johann Eder,59,artist,spotify:artist:0aCbxLi0ypSIj30oAT4T3o
242,{'spotify': 'https://open.spotify.com/artist/0QJIPDAEDILuo8AIq3pMuU'},"{'href': None, 'total': 969090}","['dance pop', 'escape room', 'indietronica', 'new rave']",https://api.spotify.com/v1/artists/0QJIPDAEDILuo8AIq3pMuU,0QJIPDAEDILuo8AIq3pMuU,"[{'height': 640, 'url': 'https://i.scdn.co/image/31ef1aaf80f623deaeda9c8d5a4074b7f8b34516', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f6f94b8063350e59fc51acdc42391d416b60e7d5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/aa279ce259072a3f820739d10779c4561656090c', 'width': 160}]",M.I.A.,75,artist,spotify:artist:0QJIPDAEDILuo8AIq3pMuU
243,{'spotify': 'https://open.spotify.com/artist/63MQldklfxkjYDoUE4Tppz'},"{'href': None, 'total': 1818372}","['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",https://api.spotify.com/v1/artists/63MQldklfxkjYDoUE4Tppz,63MQldklfxkjYDoUE4Tppz,"[{'height': 640, 'url': 'https://i.scdn.co/image/ad6186e7279ea9609926e92c05688cf89312ae4e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/cb6f1c1fa5fa6351cd082f5469090dd635b64ae2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/415d9c9ed43df95f53f8ca48e0f69b24cfc5dca2', 'width': 160}]",M83,72,artist,spotify:artist:63MQldklfxkjYDoUE4Tppz
244,{'spotify': 'https://open.spotify.com/artist/67hb7towEyKvt5Z8Bx306c'},"{'href': None, 'total': 998972}","['alternative dance', 'australian dance', 'australian electropop', 'dance-punk', 'electropop', 'indietronica', 'neo-synthpop', 'new rave']",https://api.spotify.com/v1/artists/67hb7towEyKvt5Z8Bx306c,67hb7towEyKvt5Z8Bx306c,"[{'height': 640, 'url': 'https://i.scdn.co/image/1787956aee7c20f6a99f26552e19eed2b550ff61', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/b7e99a0c907bf9a93085b919fc2d4b4a60c3f9c6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/505b0b2f8a773075c5c50dd85dd5d19d17ff8a46', 'width': 160}]",Empire of the Sun,71,artist,spotify:artist:67hb7towEyKvt5Z8Bx306c
245,{'spotify': 'https://open.spotify.com/artist/536BYVgOnRky0xjsPT96zl'},"{'href': None, 'total': 1953247}","['indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'rock']",https://api.spotify.com/v1/artists/536BYVgOnRky0xjsPT96zl,536BYVgOnRky0xjsPT96zl,"[{'height': 640, 'url': 'https://i.scdn.co/image/cf4b5c4129059163149e43ea3466557e8e05642f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/df9bb5d891969f8b40cb8dc9cdceff8b3903f5a7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/9c481839eb1f7848a985913885e64427b8432a10', 'width': 160}]",Two Door Cinema Club,70,artist,spotify:artist:536BYVgOnRky0xjsPT96zl
246,{'spotify': 'https://open.spotify.com/artist/3zunDAtRDg7kflREzWAhxl'},"{'href': None, 'total': 335588}","['alternative rock', 'melancholia']",https://api.spotify.com/v1/artists/3zunDAtRDg7kflREzWAhxl,3zunDAtRDg7kflREzWAhxl,"[{'height': 640, 'url': 'https://i.scdn.co/image/93d37ffcc37a168fd333c1ba7119596956377a1e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/21840bb2bc2894791eb6c77512cecc8b3bef1c71', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/6daa02cb684a5ac01ce606435598cdf35bfb9f0c', 'width': 160}]",Eels,62,artist,spotify:artist:3zunDAtRDg7kflREzWAhxl
247,{'spotify': 'https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT'},"{'href': None, 'total': 2227622}","['folk-pop', 'modern rock', 'pop', 'pop rock']",https://api.spotify.com/v1/artists/10exVja0key0uqUkk6LJRT,10exVja0key0uqUkk6LJRT,"[{'height': 640, 'url': 'https://i.scdn.co/image/7d186c3a80955b82a8cc46fe86bdf305478629e8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/23d0081dc5f325e131056197acad3ea0ca508eee', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/6c125db9f5fb806775a1babff78a2fde23bdc367', 'width': 160}]",Vance Joy,76,artist,spotify:artist:10exVja0key0uqUkk6LJRT
248,{'spotify': 'https://open.spotify.com/artist/54QMjE4toDfiCryzYWCpXX'},"{'href': None, 'total': 784514}","['alternative dance', 'dance-punk', 'electronica', 'electropop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'socal pop punk']",https://api.spotify.com/v1/artists/54QMjE4toDfiCryzYWCpXX,54QMjE4toDfiCryzYWCpXX,"[{'height': 640, 'url': 'https://i.scdn.co/image/34a0ea66fdc8653b35b8fb7f67c57f9d778ed094', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/0cd7a08db37aacd4c787f4fb8edd4d9d898de913', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/1badfd9fdb8bd4f095e16f11d13d02859e20fbad', 'width': 160}]",Metronomy,65,artist,spotify:artist:54QMjE4toDfiCryzYWCpXX
249,{'spotify': 'https://open.spotify.com/artist/7sgWBYtJpblXpJl2lU5WVs'},"{'href': None, 'total': 273949}","['indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'shimmer pop', 'vapor soul']",https://api.spotify.com/v1/artists/7sgWBYtJpblXpJl2lU5WVs,7sgWBYtJpblXpJl2lU5WVs,"[{'height': 640, 'url': 'https://i.scdn.co/image/031af08abb50cc365ab48d03f3f4a2a4abe48b84', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/cf4cbcaa4cde888b603abae6ae0a6ed06a8744eb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/a4d8aa68d8971c57ca7e44eb2ef9ce6414b4eebd', 'width': 160}]",Electric Guest,60,artist,spotify:artist:7sgWBYtJpblXpJl2lU5WVs
250,{'spotify': 'https://open.spotify.com/artist/7A0awCXkE1FtSU8B0qwOJQ'},"{'href': None, 'total': 632282}","['electronica', 'future garage']",https://api.spotify.com/v1/artists/7A0awCXkE1FtSU8B0qwOJQ,7A0awCXkE1FtSU8B0qwOJQ,"[{'height': 640, 'url': 'https://i.scdn.co/image/0f3e2bba969cf51ab4dcde8adf70af197803eceb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ed481a38fcaeb0908cc4ae12a539aae0672c0b69', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/94163fc2bb78b2c3829ae1857c549c5b7c2e26ad', 'width': 160}]",Jamie xx,63,artist,spotify:artist:7A0awCXkE1FtSU8B0qwOJQ
251,{'spotify': 'https://open.spotify.com/artist/3X2DdnmoANw8Rg8luHyZQb'},"{'href': None, 'total': 21623}",[],https://api.spotify.com/v1/artists/3X2DdnmoANw8Rg8luHyZQb,3X2DdnmoANw8Rg8luHyZQb,"[{'height': 640, 'url': 'https://i.scdn.co/image/9f98bd1c99d6b1d0e60e53eeb6d4b4641674104d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/e16706085c79f595364ecfc599aeac00b4c64568', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/f728d1a780f36625c484b1df7415a53bcd3e362a', 'width': 160}]",Romy,57,artist,spotify:artist:3X2DdnmoANw8Rg8luHyZQb
252,{'spotify': 'https://open.spotify.com/artist/7gP3bB2nilZXLfPHJhMdvc'},"{'href': None, 'total': 3050654}","['indie pop', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",https://api.spotify.com/v1/artists/7gP3bB2nilZXLfPHJhMdvc,7gP3bB2nilZXLfPHJhMdvc,"[{'height': 640, 'url': 'https://i.scdn.co/image/e1f7871e6eb5814b15257ae55027d3e17e0aca9f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/bd77cf92e4cafe685d35f621e930f3974f668445', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/70801a71b6b549794542f5a37593e21846e30ae4', 'width': 160}]",Foster The People,76,artist,spotify:artist:7gP3bB2nilZXLfPHJhMdvc
253,{'spotify': 'https://open.spotify.com/artist/4kI8Ie27vjvonwaB2ePh8T'},"{'href': None, 'total': 1163529}","['indie rock', 'modern alternative rock', 'modern rock', 'rock']",https://api.spotify.com/v1/artists/4kI8Ie27vjvonwaB2ePh8T,4kI8Ie27vjvonwaB2ePh8T,"[{'height': 640, 'url': 'https://i.scdn.co/image/a271a02a19e114c59d9586612857ab691f8c7ee2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/032cad66c3c16f0ee3ac96cc59ca79193feb80de', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/b83b19b0891e2ea1fc2bd4e828ffb84147958e8a', 'width': 160}]",Portugal. The Man,70,artist,spotify:artist:4kI8Ie27vjvonwaB2ePh8T
